file,source_sbom,asset_id,vendor,product,device_class,purdue_level,network_exposure,sector,component_count,affected_component_count,cve_total,critical,high,medium,low,unknown,max_cvss
ICS-0541_danfoss_vlt-automationdrive-fc-102_SBOM-CVE.json,ICS-0541_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0541,Danfoss A/S,VLT AutomationDrive FC-102,vfd-drive,1,remote-accessible,transportation-metro,17,3,5,1,3,1,0,0,9.8
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM-CVE.json,ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,Rockwell Automation,PowerFlex 755 Drive 755T,vfd-drive,1,control-network,power-generation,13,5,11,6,3,2,0,0,10.0
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM-CVE.json,ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,Bosch Rexroth AG,IndraDrive Controller HCS02,motion-controller,1,isolated-cell,power-generation,17,5,12,3,8,1,0,0,9.8
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM-CVE.json,ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,Bosch Rexroth AG,IndraMotion MLC XM42,motion-controller,1,isolated-cell,semiconductor-fab,19,10,23,5,15,2,0,1,9.8
ICS-0545_fuji_frenic-ace-inverter-frn0012e2s_SBOM-CVE.json,ICS-0545_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0545,Fuji Electric,FRENIC-Ace Inverter FRN0012E2S,vfd-drive,1,dmz-routable,building-automation,15,3,6,0,6,0,0,0,7.5
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM-CVE.json,ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,Mitsubishi Electric,MELFA Robot Controller CR800-R,robot-controller,1,control-network,district-heating,15,6,11,6,4,1,0,0,10.0
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM-CVE.json,ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,ABB Ltd,IRC5 Robot Controller IRC5 Single,robot-controller,1,remote-accessible,petrochemical,17,7,15,6,7,2,0,0,9.8
ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM-CVE.json,ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0548,KEYENCE Corporation,CNC Motion Unit MC-2,cnc-controller,1,dmz-routable,water-treatment,14,4,12,7,5,0,0,0,10.0
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM-CVE.json,ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,Mitsubishi Electric,M800 CNC Controller M850W,cnc-controller,1,remote-accessible,pulp-and-paper,18,7,14,7,4,3,0,0,9.8
ICS-0550_emerson_rosemount-3051s-transmitter-3051smv_SBOM-CVE.json,ICS-0550_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0550,Emerson Electric,Rosemount 3051S Transmitter 3051SMV,field-transmitter,0,isolated-cell,wastewater,10,3,6,1,3,0,0,2,9.1
ICS-0551_yokogawa_eja-e-series-transmitter-eja430e_SBOM-CVE.json,ICS-0551_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0551,Yokogawa Electric,EJA-E Series Transmitter EJA430E,field-transmitter,0,control-network,manufacturing-process,10,3,6,1,4,0,0,1,9.1
ICS-0552_honeywell_smartline-st800-transmitter-st700_SBOM-CVE.json,ICS-0552_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0552,Honeywell International,SmartLine ST800 Transmitter ST700,field-transmitter,0,remote-accessible,manufacturing-process,10,3,8,0,4,4,0,0,8.1
ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM-CVE.json,ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0553,ABB Ltd,Merging Unit SAM600 SAM600-CT,merging-unit,0,control-network,power-distribution,15,4,6,4,1,1,0,0,10.0
ICS-0554_schneider_powerlogic-ion9000-meter-ion7650_SBOM-CVE.json,ICS-0554_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0554,Schneider Electric,PowerLogic ION9000 Meter ION7650,power-meter,1,isolated-cell,oil-and-gas-upstream,13,3,6,2,2,1,0,1,9.8
ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM-CVE.json,ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0555,GE Vernova,EPM 9900 Power Meter EPM7000,power-meter,1,dmz-routable,wastewater,16,4,8,3,4,1,0,0,10.0
ICS-0556_ptc_kepserverex-connectivity-platform-6-13_SBOM-CVE.json,ICS-0556_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0556,PTC Inc.,KEPServerEX Connectivity Platform 6.13,opc-server,3,isolated-cell,power-generation,16,3,9,3,5,1,0,0,9.8
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM-CVE.json,ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,Softing Industrial Automation,dataFEED OPC Suite V5.22,opc-server,3,isolated-cell,building-automation,19,7,18,2,11,5,0,0,9.8
ICS-0558_aveva_aveva-opc-ua-server-2023_SBOM-CVE.json,ICS-0558_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0558,AVEVA Group plc,AVEVA OPC UA Server 2023,opc-server,3,isolated-cell,semiconductor-fab,13,3,8,1,4,3,0,0,9.8
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM-CVE.json,ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,Honeywell International,Excel Web II BACnet Controller XL1000C1000,bas-controller,1,remote-accessible,pharmaceutical,13,5,11,2,7,2,0,0,9.8
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM-CVE.json,ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,Siemens AG,Desigo PXC Automation Station PXC200-E.D,bas-controller,1,remote-accessible,automotive,16,6,15,6,6,1,0,2,9.8
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM-CVE.json,ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,Schneider Electric,SmartX AS-P Controller AS-B,bas-controller,1,isolated-cell,oil-and-gas-midstream,13,4,8,3,2,2,0,1,9.8
ICS-0562_delta_ez-building-controller-ezns-500_SBOM-CVE.json,ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,Delta Electronics,eZ Building Controller eZNS-500,bas-controller,1,control-network,water-treatment,13,5,12,2,9,1,0,0,9.8
ICS-0563_phoenix_radioline-wireless-gateway-rad-900_SBOM-CVE.json,ICS-0563_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0563,Phoenix Contact,Radioline Wireless Gateway RAD-900,wireless-gateway,1,dmz-routable,automotive,11,2,3,1,2,0,0,0,9.1
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM-CVE.json,ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,Moxa Inc.,AWK Industrial Wireless AP AWK-4131A,wireless-gateway,2,control-network,building-automation,13,6,16,5,7,3,1,0,9.8
ICS-0565_emerson_wireless-1420-gateway-1410s_SBOM-CVE.json,ICS-0565_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0565,Emerson Electric,Wireless 1420 Gateway 1410S,wireless-gateway,1,dmz-routable,pulp-and-paper,19,7,16,2,10,3,1,0,9.1
ICS-0566_siemens_simatic-s7-1500-cpu-1513-1-pn_SBOM-CVE.json,ICS-0566_siemens_simatic-s7-1500-cpu-1513-1-pn_SBOM.json,ICS-0566,Siemens AG,SIMATIC S7-1500 CPU 1513-1 PN,plc,1,remote-accessible,automotive,19,6,16,7,7,2,0,0,10.0
ICS-0567_siemens_simatic-s7-1200-cpu-1214c_SBOM-CVE.json,ICS-0567_siemens_simatic-s7-1200-cpu-1214c_SBOM.json,ICS-0567,Siemens AG,SIMATIC S7-1200 CPU 1214C,plc,1,control-network,pharmaceutical,15,4,10,5,2,3,0,0,10.0
ICS-0568_siemens_simatic-s7-400-cpu-417-4h_SBOM-CVE.json,ICS-0568_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0568,Siemens AG,SIMATIC S7-400 CPU 417-4H,plc,1,control-network,oil-and-gas-upstream,15,4,5,1,4,0,0,0,9.1
ICS-0569_rockwell_controllogix-controller-1756-l73_SBOM-CVE.json,ICS-0569_rockwell_controllogix-controller-1756-l73_SBOM.json,ICS-0569,Rockwell Automation,ControlLogix Controller 1756-L73,plc,1,control-network,pharmaceutical,15,6,15,2,8,5,0,0,9.8
ICS-0570_rockwell_compactlogix-controller-5370-l33er_SBOM-CVE.json,ICS-0570_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0570,Rockwell Automation,CompactLogix Controller 5370-L33ER,plc,1,remote-accessible,food-and-beverage,19,8,20,4,10,6,0,0,9.8
ICS-0571_rockwell_micrologix-controller-1200-e_SBOM-CVE.json,ICS-0571_rockwell_micrologix-controller-1200-e_SBOM.json,ICS-0571,Rockwell Automation,MicroLogix Controller 1200-E,plc,1,control-network,power-distribution,14,5,9,3,3,3,0,0,9.8
ICS-0572_schneider_modicon-m340-controller-bmxp342030_SBOM-CVE.json,ICS-0572_schneider_modicon-m340-controller-bmxp342030_SBOM.json,ICS-0572,Schneider Electric,Modicon M340 Controller BMXP342030,plc,1,isolated-cell,manufacturing-discrete,20,9,26,8,14,4,0,0,9.8
ICS-0573_schneider_modicon-m580-epac-bmeh586040_SBOM-CVE.json,ICS-0573_schneider_modicon-m580-epac-bmeh586040_SBOM.json,ICS-0573,Schneider Electric,Modicon M580 ePAC BMEH586040,plc,1,dmz-routable,manufacturing-process,20,8,15,3,7,4,0,1,9.8
ICS-0574_mitsubishi_melsec-iq-r-cpu-r08cpu_SBOM-CVE.json,ICS-0574_mitsubishi_melsec-iq-r-cpu-r08cpu_SBOM.json,ICS-0574,Mitsubishi Electric,MELSEC iQ-R CPU R08CPU,plc,1,control-network,water-treatment,18,6,11,4,7,0,0,0,10.0
ICS-0575_mitsubishi_melsec-q-series-cpu-q13udh_SBOM-CVE.json,ICS-0575_mitsubishi_melsec-q-series-cpu-q13udh_SBOM.json,ICS-0575,Mitsubishi Electric,MELSEC-Q Series CPU Q13UDH,plc,1,control-network,manufacturing-process,15,5,10,3,6,1,0,0,9.8
ICS-0576_omron_sysmac-nj-machine-controller-nj501-1500_SBOM-CVE.json,ICS-0576_omron_sysmac-nj-machine-controller-nj501-1500_SBOM.json,ICS-0576,OMRON Corporation,SYSMAC NJ Machine Controller NJ501-1500,plc,1,dmz-routable,district-heating,16,5,13,4,3,4,0,2,9.8
ICS-0577_omron_sysmac-cj2-plc-cj2h-cpu68_SBOM-CVE.json,ICS-0577_omron_sysmac-cj2-plc-cj2h-cpu68_SBOM.json,ICS-0577,OMRON Corporation,SYSMAC CJ2 PLC CJ2H-CPU68,plc,1,isolated-cell,oil-and-gas-midstream,14,5,11,3,8,0,0,0,9.8
ICS-0578_beckhoff_twincat-runtime-controller-cx2043_SBOM-CVE.json,ICS-0578_beckhoff_twincat-runtime-controller-cx2043_SBOM.json,ICS-0578,Beckhoff Automation,TwinCAT Runtime Controller CX2043,plc,1,remote-accessible,semiconductor-fab,18,5,10,1,8,1,0,0,9.8
ICS-0579_wago_pfc200-controller-750-8212_SBOM-CVE.json,ICS-0579_wago_pfc200-controller-750-8212_SBOM.json,ICS-0579,WAGO GmbH,PFC200 Controller 750-8212,plc,1,control-network,district-heating,21,10,21,2,13,6,0,0,9.8
ICS-0580_phoenix_axc-f-2152-controller-axc-f-1152_SBOM-CVE.json,ICS-0580_phoenix_axc-f-2152-controller-axc-f-1152_SBOM.json,ICS-0580,Phoenix Contact,AXC F 2152 Controller AXC-F-1152,plc,1,control-network,power-transmission,17,6,12,4,3,5,0,0,9.8
ICS-0581_br_x20-controller-x20cp0484_SBOM-CVE.json,ICS-0581_br_x20-controller-x20cp0484_SBOM.json,ICS-0581,B&R Industrial Automation,X20 Controller X20CP0484,plc,1,isolated-cell,pharmaceutical,13,3,8,6,2,0,0,0,10.0
ICS-0582_ls-electric_xgt-plc-cpu-xgr-cpuh_SBOM-CVE.json,ICS-0582_ls-electric_xgt-plc-cpu-xgr-cpuh_SBOM.json,ICS-0582,LS ELECTRIC,XGT PLC CPU XGR-CPUH,plc,1,remote-accessible,manufacturing-discrete,16,3,5,2,3,0,0,0,9.1
ICS-0583_delta_as-series-plc-as324mt-a_SBOM-CVE.json,ICS-0583_delta_as-series-plc-as324mt-a_SBOM.json,ICS-0583,Delta Electronics,AS Series PLC AS324MT-A,plc,1,dmz-routable,transportation-metro,16,5,11,4,2,5,0,0,9.8
ICS-0584_unitronics_unistream-plc-usc-b10-t24_SBOM-CVE.json,ICS-0584_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0584,Unitronics,UniStream PLC USC-B10-T24,plc,1,control-network,power-generation,17,7,13,3,7,3,0,0,9.8
ICS-0585_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM-CVE.json,ICS-0585_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0585,IDEC Corporation,MicroSmart FC6A PLC FC6A-C24R2C,plc,1,control-network,petrochemical,17,4,8,3,2,1,0,2,9.1
ICS-0586_panasonic_fp7-series-plc-afp7cps21_SBOM-CVE.json,ICS-0586_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0586,"Panasonic Industry Co., Ltd.",FP7 Series PLC AFP7CPS21,plc,1,dmz-routable,manufacturing-discrete,15,6,15,7,6,0,0,2,9.8
ICS-0587_keyence_kv-8000-plc-kv-5500_SBOM-CVE.json,ICS-0587_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0587,KEYENCE Corporation,KV-8000 PLC KV-5500,plc,1,isolated-cell,manufacturing-process,15,4,9,0,5,4,0,0,8.1
ICS-0588_fuji_micrex-sx-plc-np1ps-117r_SBOM-CVE.json,ICS-0588_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0588,Fuji Electric,MICREX-SX PLC NP1PS-117R,plc,1,dmz-routable,automotive,15,5,12,4,5,1,0,2,10.0
ICS-0589_codesys_codesys-control-runtime-for-plcnext-sl_SBOM-CVE.json,ICS-0589_codesys_codesys-control-runtime-for-plcnext-sl_SBOM.json,ICS-0589,CODESYS GmbH,CODESYS Control Runtime for PLCnext SL,plc-runtime,1,isolated-cell,water-treatment,18,8,17,4,10,3,0,0,9.8
ICS-0590_abb_rtu560-telecontrol-unit-560cig10_SBOM-CVE.json,ICS-0590_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0590,ABB Ltd,RTU560 Telecontrol Unit 560CIG10,rtu,1,remote-accessible,transportation-rail,20,11,28,7,15,5,0,1,9.8
ICS-0591_schneider_scadapack-rtu-535e_SBOM-CVE.json,ICS-0591_schneider_scadapack-rtu-535e_SBOM.json,ICS-0591,Schneider Electric,SCADAPack RTU 535E,rtu,1,dmz-routable,pharmaceutical,21,7,17,4,5,8,0,0,9.8
ICS-0592_ge_d20-mx-substation-controller-d400_SBOM-CVE.json,ICS-0592_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0592,GE Vernova,D20 MX Substation Controller D400,rtu,1,isolated-cell,steel-and-metals,14,7,14,4,8,2,0,0,9.8
ICS-0593_siemens_sicam-a8000-rtu-cp-8000_SBOM-CVE.json,ICS-0593_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0593,Siemens AG,SICAM A8000 RTU CP-8000,rtu,1,control-network,water-treatment,14,4,7,1,4,2,0,0,9.8
ICS-0594_hitachi-energy_rtu500-series-rtu540_SBOM-CVE.json,ICS-0594_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0594,Hitachi Energy,RTU500 Series RTU540,rtu,1,control-network,manufacturing-process,12,3,4,2,2,0,0,0,9.8
ICS-0595_moxa_iopac-programmable-controller-5542-c-t_SBOM-CVE.json,ICS-0595_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0595,Moxa Inc.,ioPAC Programmable Controller 5542-C-T,rtu,1,control-network,power-transmission,13,5,12,5,4,3,0,0,9.8
ICS-0596_red-lion_data-station-plus-rtu-dspgt000_SBOM-CVE.json,ICS-0596_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0596,Red Lion Controls,Data Station Plus RTU DSPGT000,rtu,1,dmz-routable,transportation-rail,19,6,14,4,9,1,0,0,9.8
ICS-0597_sel_sel-451-protection-system-451-1_SBOM-CVE.json,ICS-0597_sel_sel-451-protection-system-451-1_SBOM.json,ICS-0597,Schweitzer Engineering Laboratories,SEL-451 Protection System 451-1,ied,1,isolated-cell,power-distribution,16,4,8,1,5,2,0,0,9.8
ICS-0598_sel_sel-3530-rtac-3555_SBOM-CVE.json,ICS-0598_sel_sel-3530-rtac-3555_SBOM.json,ICS-0598,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3555,ied,1,remote-accessible,building-automation,14,2,4,0,4,0,0,0,8.8
ICS-0599_hitachi-energy_ref615-feeder-protection-relay-ref620_SBOM-CVE.json,ICS-0599_hitachi-energy_ref615-feeder-protection-relay-ref620_SBOM.json,ICS-0599,Hitachi Energy,REF615 Feeder Protection Relay REF620,ied,1,dmz-routable,power-distribution,16,6,12,9,2,1,0,0,10.0
ICS-0600_siemens_siprotec-5-protection-relay-7sl86_SBOM-CVE.json,ICS-0600_siemens_siprotec-5-protection-relay-7sl86_SBOM.json,ICS-0600,Siemens AG,SIPROTEC 5 Protection Relay 7SL86,ied,1,isolated-cell,steel-and-metals,14,5,11,1,7,2,0,1,9.1
ICS-0601_ge_multilin-ur-relay-c60_SBOM-CVE.json,ICS-0601_ge_multilin-ur-relay-c60_SBOM.json,ICS-0601,GE Vernova,Multilin UR Relay C60,ied,1,remote-accessible,building-automation,17,4,8,1,3,4,0,0,9.1
ICS-0602_schneider_easergy-p3-protection-relay-p3f30_SBOM-CVE.json,ICS-0602_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0602,Schneider Electric,Easergy P3 Protection Relay P3F30,ied,1,remote-accessible,power-generation,13,3,6,3,3,0,0,0,9.8
ICS-0603_nari_pcs-9611-feeder-protection-pcs-9671_SBOM-CVE.json,ICS-0603_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0603,NARI Technology,PCS-9611 Feeder Protection PCS-9671,ied,1,remote-accessible,petrochemical,15,5,10,1,8,0,0,1,9.8
ICS-0604_hd-hyundai_higen-protection-relay-hgr-300_SBOM-CVE.json,ICS-0604_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0604,HD Hyundai Electric,HiGEN Protection Relay HGR-300,ied,1,control-network,automotive,15,5,10,2,4,4,0,0,9.8
ICS-0605_siemens_simatic-hmi-comfort-panel-tp1500_SBOM-CVE.json,ICS-0605_siemens_simatic-hmi-comfort-panel-tp1500_SBOM.json,ICS-0605,Siemens AG,SIMATIC HMI Comfort Panel TP1500,hmi,2,remote-accessible,wastewater,19,5,13,3,5,5,0,0,9.8
ICS-0606_rockwell_panelview-plus-terminal-6-compact-600_SBOM-CVE.json,ICS-0606_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0606,Rockwell Automation,PanelView Plus Terminal 6 Compact 600,hmi,2,remote-accessible,power-transmission,14,5,10,1,3,6,0,0,9.8
ICS-0607_schneider_magelis-gtu-hmi-hmist6500_SBOM-CVE.json,ICS-0607_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0607,Schneider Electric,Magelis GTU HMI HMIST6500,hmi,2,isolated-cell,manufacturing-discrete,13,5,13,1,9,3,0,0,9.8
ICS-0608_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM-CVE.json,ICS-0608_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0608,Mitsubishi Electric,GOT2000 Graphic Terminal GT2107-WTBD,hmi,2,isolated-cell,oil-and-gas-midstream,16,5,11,2,7,2,0,0,9.8
ICS-0609_advantech_webop-operator-panel-wop-2070t_SBOM-CVE.json,ICS-0609_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0609,"Advantech Co., Ltd.",WebOP Operator Panel WOP-2070T,hmi,2,dmz-routable,manufacturing-process,19,5,10,3,3,4,0,0,9.8
ICS-0610_delta_dop-100-hmi-dop-103bq_SBOM-CVE.json,ICS-0610_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0610,Delta Electronics,DOP-100 HMI DOP-103BQ,hmi,2,dmz-routable,semiconductor-fab,14,8,17,5,9,3,0,0,9.8
ICS-0611_omron_na-series-hmi-na5-15w_SBOM-CVE.json,ICS-0611_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0611,OMRON Corporation,NA Series HMI NA5-15W,hmi,2,dmz-routable,pharmaceutical,15,5,12,3,7,2,0,0,9.8
ICS-0612_pilz_pmi-operator-terminal-pmi-5_SBOM-CVE.json,ICS-0612_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0612,Pilz GmbH,PMI Operator Terminal PMI 5,hmi,2,dmz-routable,transportation-metro,17,8,16,5,9,2,0,0,9.8
ICS-0613_aveva_aveva-plant-scada-2023-r2_SBOM-CVE.json,ICS-0613_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0613,AVEVA Group plc,AVEVA Plant SCADA 2023 R2,scada-server,2,remote-accessible,pulp-and-paper,17,5,14,3,9,2,0,0,9.8
ICS-0614_inductive_ignition-scada-platform-8-3_SBOM-CVE.json,ICS-0614_inductive_ignition-scada-platform-8-3_SBOM.json,ICS-0614,Inductive Automation,Ignition SCADA Platform 8.3,scada-server,2,control-network,power-transmission,18,6,14,1,8,5,0,0,9.0
ICS-0615_copadata_zenon-supervisor-12_SBOM-CVE.json,ICS-0615_copadata_zenon-supervisor-12_SBOM.json,ICS-0615,COPA-DATA GmbH,zenon Supervisor 12,scada-server,2,isolated-cell,power-generation,16,6,14,3,9,2,0,0,9.8
ICS-0616_siemens_simatic-wincc-unified-v18_SBOM-CVE.json,ICS-0616_siemens_simatic-wincc-unified-v18_SBOM.json,ICS-0616,Siemens AG,SIMATIC WinCC Unified V18,scada-server,2,control-network,automotive,16,7,14,3,10,1,0,0,9.8
ICS-0617_ge_cimplicity-hmi-scada-2023_SBOM-CVE.json,ICS-0617_ge_cimplicity-hmi-scada-2023_SBOM.json,ICS-0617,GE Vernova,CIMPLICITY HMI/SCADA 2023,scada-server,2,control-network,food-and-beverage,15,6,14,4,7,3,0,0,9.8
ICS-0618_schneider_ecostruxure-geo-scada-expert-2023_SBOM-CVE.json,ICS-0618_schneider_ecostruxure-geo-scada-expert-2023_SBOM.json,ICS-0618,Schneider Electric,EcoStruxure Geo SCADA Expert 2023,scada-server,2,isolated-cell,petrochemical,17,3,8,2,4,2,0,0,9.8
ICS-0619_rockwell_factorytalk-view-se-14-00_SBOM-CVE.json,ICS-0619_rockwell_factorytalk-view-se-14-00_SBOM.json,ICS-0619,Rockwell Automation,FactoryTalk View SE 14.00,scada-server,2,control-network,power-transmission,15,6,14,5,8,1,0,0,9.8
ICS-0620_aveva_aveva-historian-2023-r2_SBOM-CVE.json,ICS-0620_aveva_aveva-historian-2023-r2_SBOM.json,ICS-0620,AVEVA Group plc,AVEVA Historian 2023 R2,historian,3,remote-accessible,building-automation,15,7,16,4,9,3,0,0,9.8
ICS-0621_ge_proficy-historian-9-1_SBOM-CVE.json,ICS-0621_ge_proficy-historian-9-1_SBOM.json,ICS-0621,GE Vernova,Proficy Historian 9.1,historian,3,dmz-routable,power-generation,16,3,7,4,3,0,0,0,9.8
ICS-0622_honeywell_uniformance-phd-historian-r321_SBOM-CVE.json,ICS-0622_honeywell_uniformance-phd-historian-r321_SBOM.json,ICS-0622,Honeywell International,Uniformance PHD Historian R321,historian,3,control-network,wastewater,15,5,15,7,6,2,0,0,9.8
ICS-0623_emerson_deltav-continuous-historian-15-lts_SBOM-CVE.json,ICS-0623_emerson_deltav-continuous-historian-15-lts_SBOM.json,ICS-0623,Emerson Electric,DeltaV Continuous Historian 15.LTS,historian,3,isolated-cell,chemical,13,4,10,1,8,1,0,0,9.8
ICS-0624_yokogawa_exaquantum-plant-information-system-r3-30_SBOM-CVE.json,ICS-0624_yokogawa_exaquantum-plant-information-system-r3-30_SBOM.json,ICS-0624,Yokogawa Electric,Exaquantum Plant Information System R3.30,historian,3,dmz-routable,petrochemical,13,2,3,2,1,0,0,0,9.8
ICS-0625_siemens_tia-portal-engineering-suite-v19_SBOM-CVE.json,ICS-0625_siemens_tia-portal-engineering-suite-v19_SBOM.json,ICS-0625,Siemens AG,TIA Portal Engineering Suite V19,engineering-workstation,3,control-network,pulp-and-paper,17,6,13,1,8,4,0,0,9.8
ICS-0626_rockwell_studio-5000-logix-designer-33-00_SBOM-CVE.json,ICS-0626_rockwell_studio-5000-logix-designer-33-00_SBOM.json,ICS-0626,Rockwell Automation,Studio 5000 Logix Designer 33.00,engineering-workstation,3,dmz-routable,transportation-metro,17,3,9,1,5,3,0,0,9.8
ICS-0627_schneider_ecostruxure-control-expert-v16-1_SBOM-CVE.json,ICS-0627_schneider_ecostruxure-control-expert-v16-1_SBOM.json,ICS-0627,Schneider Electric,EcoStruxure Control Expert V16.1,engineering-workstation,3,control-network,transportation-metro,14,4,10,2,4,4,0,0,9.8
ICS-0628_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM-CVE.json,ICS-0628_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM.json,ICS-0628,Mitsubishi Electric,GX Works3 Engineering Tool 1.100E,engineering-workstation,3,remote-accessible,pharmaceutical,14,5,15,5,8,2,0,0,9.8
ICS-0629_codesys_codesys-development-system-v3-5-sp19_SBOM-CVE.json,ICS-0629_codesys_codesys-development-system-v3-5-sp19_SBOM.json,ICS-0629,CODESYS GmbH,CODESYS Development System V3.5 SP19,engineering-workstation,3,control-network,power-generation,20,8,19,4,13,2,0,0,9.8
ICS-0630_abb_automation-builder-2-7_SBOM-CVE.json,ICS-0630_abb_automation-builder-2-7_SBOM.json,ICS-0630,ABB Ltd,Automation Builder 2.7,engineering-workstation,3,control-network,transportation-metro,14,3,5,2,3,0,0,0,9.8
ICS-0631_emerson_deltav-md-plus-controller-pk_SBOM-CVE.json,ICS-0631_emerson_deltav-md-plus-controller-pk_SBOM.json,ICS-0631,Emerson Electric,DeltaV MD Plus Controller PK,dcs-controller,1,isolated-cell,semiconductor-fab,14,6,16,5,7,4,0,0,9.8
ICS-0632_honeywell_experion-c300-controller-uoc_SBOM-CVE.json,ICS-0632_honeywell_experion-c300-controller-uoc_SBOM.json,ICS-0632,Honeywell International,Experion C300 Controller UOC,dcs-controller,1,isolated-cell,building-automation,16,7,20,6,10,4,0,0,9.8
ICS-0633_yokogawa_centum-vp-field-control-station-afv40s_SBOM-CVE.json,ICS-0633_yokogawa_centum-vp-field-control-station-afv40s_SBOM.json,ICS-0633,Yokogawa Electric,CENTUM VP Field Control Station AFV40S,dcs-controller,1,remote-accessible,manufacturing-process,14,3,8,4,3,1,0,0,10.0
ICS-0634_abb_ac-800m-controller-pm864a_SBOM-CVE.json,ICS-0634_abb_ac-800m-controller-pm864a_SBOM.json,ICS-0634,ABB Ltd,AC 800M Controller PM864A,dcs-controller,1,isolated-cell,automotive,19,7,17,2,9,5,0,1,9.8
